judul,kategori,source,date
"Kukuhkan KRI Teluk Wondama di Sorong, Panglima Yudo Margono: Untuk Operasi Amfibi",Nasional,kompas.com,"11/01/2023, 21:38 WIB"
"Bacok Lawan Saat Tawuran, Tiga Pelajar Ditangkap Polisi di Tangerang",Megapolitan,kompas.com,"11/01/2023, 21:22 WIB"
Menilik 2 Wajah DPR dalam Polemik Perppu Cipta Kerja dan Dapil Pemilu,Nasional,kompas.com,"11/01/2023, 21:17 WIB"
Hasil Mediasi Aktris Terduga Penipu dengan Korbannya Belum Temui Titik Terang,Megapolitan,kompas.com,"11/01/2023, 21:14 WIB"
Pengamat Nilai Megawati Bukan Tak Mungkin Masih Memiliki Keinginan Berkuasa,Nasional,kompas.com,"11/01/2023, 21:13 WIB"
"Ikut Terseret Kasus Narkoba, Empat Polisi Anak Buah Irjen Teddy Minahasa Segera Disidang",Megapolitan,kompas.com,"11/01/2023, 21:03 WIB"
Muzani: PDI-P Bukan jadi Faktor Kapan Gerindra-PKB Umumkan Capres-Cawapres,Nasional,kompas.com,"11/01/2023, 20:54 WIB"
Firli: Gubernur Papua Lukas Enembe Perlu Perawatan Sementara di RSPAD,Nasional,kompas.com,"10/01/2023, 23:53 WIB"
"Temui KPU, Sejumlah Anggota DPR Bahas Gugatan Sistem Proporsional Terbuka di MK",Nasional,kompas.com,"10/01/2023, 22:58 WIB"
"BERITA FOTO: Ditangkap KPK, Nasib Lukas Enembe Diumumkan Besok",Nasional,kompas.com,"10/01/2023, 22:45 WIB"
Pengacara Sebut Lukas Enembe Ditangkap KPK Setelah Santap Papeda dengan Kuah Ikan,Nasional,kompas.com,"10/01/2023, 22:39 WIB"
"BERITA FOTO: Ditangkap KPK, Lukas Enembe Tiba di RSPAD Gatot Soebroto",Nasional,kompas.com,"10/01/2023, 22:31 WIB"
"Kondisi Malika Korban Penculikan Semakin Membaik di RS Polri, Berat Badan Naik",Megapolitan,kompas.com,"10/01/2023, 22:19 WIB"
"Membaca Kode Megawati soal ""Jangan Remehkan Calon Perempuan dari PDI-P""...",Nasional,kompas.com,"10/01/2023, 22:16 WIB"
KPK Tahan 10 Eks Anggota DPRD Terkait Uang Ketok Palu RAPBD Jambi,Nasional,kompas.com,"10/01/2023, 22:14 WIB"
Gubernur Papua Lukas Enembe Tiba di RSPAD Gatot Soebroto,Nasional,kompas.com,"10/01/2023, 22:02 WIB"
BPBD: Wilayah Rawan Longsor di Jakarta Meluas Jadi 15 Kecamatan,Megapolitan,kompas.com,"10/01/2023, 21:58 WIB"
Seorang Remaja Hilang Usai Pamit ke Bioskop Buaran pada November 2022,Megapolitan,kompas.com,"10/01/2023, 21:43 WIB"
Fraksi PDI-P Minta Laporan Keuangan Formula E 2022 Diungkap jika Hendak Dilanjut Tahun Ini,Megapolitan,kompas.com,"10/01/2023, 21:41 WIB"
"Besok, KPK Akan Umumkan Nasib Lukas Enembe Setelah Ditangkap",Nasional,kompas.com,"10/01/2023, 21:34 WIB"
Pemkot Depok Segera Perbaiki Jalan Margonda yang Berlubang,Megapolitan,kompas.com,"10/01/2023, 21:30 WIB"
"Pencurian Pakaian Dalam Bikin Resah Warga Kranji, Korban: Lebih dari 10 Pasang yang Hilang",Megapolitan,kompas.com,"10/01/2023, 21:28 WIB"
"Tanggul Pantai Kalibaru Selesai Dibangun, Nelayan: Jadi Aman dan Enggak Becek",Megapolitan,kompas.com,"10/01/2023, 21:16 WIB"
"Meski Ada Dukungan Ganjar atau Puan, PDI-P Diyakini Hanya Punya Faksi Megawati",Nasional,kompas.com,"10/01/2023, 21:14 WIB"
Gerindra Minta Menparekraf Perketat Prokes untuk Masuknya Turis Asal China,Nasional,kompas.com,"12/01/2023, 22:56 WIB"
"Lukas Enembe Rampung Diperiksa, Pengacara Klaim Pertanyaan KPK Tak Ada yang Masuk Materi",Nasional,kompas.com,"12/01/2023, 22:50 WIB"
Momen Mengharukan Nelayan Kepulauan Seribu Ditemukan Selamat Usai Hilang Terbawa Arus,Megapolitan,kompas.com,"12/01/2023, 22:18 WIB"
Wapres Minta Aparat Tangkap KKB yang Berulah di Pegunungan Papua,Nasional,kompas.com,"12/01/2023, 22:01 WIB"
Detik-Detik Menegangkan Bus Transjakarta Kembali Mogok di Perlintasan Kerata Api,Megapolitan,kompas.com,"12/01/2023, 21:54 WIB"
"Dicoret dari APBD DKI 2023, Anggaran Pengadaan Alkes Akan Dimasukkan Lagi di APBD-P",Megapolitan,kompas.com,"12/01/2023, 21:53 WIB"
"Taktik Ferdy Sambo Kenakan Kacamata Mesti Diwaspadai, Hakim dan Jaksa Diharap Tak Terpukau",Nasional,kompas.com,"12/01/2023, 21:33 WIB"
"Selidiki Dugaan Keracunan yang Tewaskan 2 Orang di Bantar Gebang, Polisi Periksa Sampel Feses",Megapolitan,kompas.com,"12/01/2023, 21:25 WIB"
Artis Terduga Penipu Disebut Punya Rekan dalam Jalankan Investasi Bodong,Megapolitan,kompas.com,"12/01/2023, 21:18 WIB"
"Kasus KDRT di Palmerah Berujung Damai, Istri Cabut Laporan Usai Didesak Anak",Megapolitan,kompas.com,"12/01/2023, 21:01 WIB"
Laporan PPHAM: Tak Ada Faktor Tunggal Penyebab Pelanggaran HAM Berat di Indonesia,Nasional,kompas.com,"12/01/2023, 20:58 WIB"
"Hendra Kurniawan, Agus Nurpatria dan Arif Rahman Diperiksa sebagai Terdakwa Besok",Nasional,kompas.com,"12/01/2023, 20:57 WIB"
Mahfud Sebut Manajemen Pemerintah yang Baik Bisa Cegah Pelanggaran HAM di Masa Depan,Nasional,kompas.com,"12/01/2023, 20:54 WIB"
"Aset-aset Indra Kenz yang Dikembalikan ke Korban Binomo: Tesla, Ferrari, Rolex, hingga Tanah",Megapolitan,kompas.com,"12/01/2023, 20:53 WIB"
GSMS 2022 Anugerahi Media Sosial DPR RI Jadi Media Sosial Lembaga Paling Aktif ,Nasional,kompas.com,"12/01/2023, 20:43 WIB"
"Bertemu Prabowo, Sandiaga Nyatakan Dukung Prabowo sebagai Capres",Nasional,kompas.com,"12/01/2023, 20:42 WIB"
"Kadinkes DKI Tak Bisa Pertahankan Anggaran Pengadaan Alkes, DPRD: Lemah!",Megapolitan,kompas.com,"12/01/2023, 20:40 WIB"
"Dinilai BPK Tak Tepat Sasaran, Kemensos Hapus 10.249 KPM Penerima Bansos Sembako",Nasional,kompas.com,"13/01/2023, 23:41 WIB"
Waspada! Sampah Plastik dari 13 Aliran Sungai Bermuara di Teluk Jakarta,Megapolitan,kompas.com,"13/01/2023, 23:30 WIB"
Saat Kabel Semrawut di Jakarta Bikin Pemprov DKI Evaluasi BUMD,Megapolitan,kompas.com,"13/01/2023, 23:15 WIB"
"Polisi Gandeng ""Emak-emak"" untuk Lepaskan Kampung Bahari dari Jerat Narkoba",Megapolitan,kompas.com,"13/01/2023, 22:50 WIB"
"Demi Kurangi Beban PSO, DPRD DKI Desak Transjakarta Cari Pendapatan Selain Penjualan Tiket",Megapolitan,kompas.com,"13/01/2023, 22:30 WIB"
"Ojek ""Online"" Makin Menjamur, Masihkah ""Driver"" Untung?",Megapolitan,kompas.com,"13/01/2023, 22:23 WIB"
"Penyelesaian Pelanggaran HAM Berat Non-yudisial Dinilai Sebatas ""Uang Kerohiman""",Nasional,kompas.com,"13/01/2023, 22:22 WIB"
"KemenPPPA Sebut Seorang Pelaku Pembunuhan Anak di Makassar Sudah Berusia Dewasa, Bisa Terancam Hukuman Mati",Nasional,kompas.com,"13/01/2023, 22:14 WIB"
