judul,kategori,date,source
"Maia Estianty Sebut Lyodra Bisa Jadi Diva, jika....",Musik,"13/01/2020, 22:53 WIB",kompas.com
Clairine Clay Belajar Akting dari Joshua Suherman,Seleb,"13/01/2020, 22:21 WIB",kompas.com
"Cetak Sejarah, Film Parasite Raup 6 Nominasi Oscar 2020",Musik,"13/01/2020, 22:00 WIB",kompas.com
Clairine Clay Terjun ke Industri Film karena Ikuti Jejak Orangtua,Film,"13/01/2020, 21:33 WIB",kompas.com
Daftar Lengkap Nominasi Oscar 2020,Film,"13/01/2020, 21:24 WIB",kompas.com
"Rhoma Irama Berikan Gitar, Iwan Fals: Semoga Bisa Saya Rawat",Musik,"14/01/2020, 20:49 WIB",kompas.com
"Kisah Cinta Si Doel Berakhir, Mandra Marahi Rano Karno",Film,"14/01/2020, 20:31 WIB",kompas.com
Boy William Anggap Via Vallen sebagai Bagian Keluarganya,Seleb,"14/01/2020, 20:30 WIB",kompas.com
"Dituduh Belum Bayar Ikan Arwana Rp 12 Juta, Eza Gionino: Malu Gue Sama Mertua",Seleb,"14/01/2020, 20:04 WIB",kompas.com
50 Vespa Hias dan Pertunjukan Tanjidor Bakal Meriahkan Ngarak Pamitan Si Doel,Film,"14/01/2020, 19:46 WIB",kompas.com
Addie MS Minta Kevin Aprilio Jangan Sia-siakan Cinta Vicy Melanie,Seleb,"14/01/2020, 19:37 WIB",kompas.com
"Kaget Putrinya Bikin Lagu Bahasa Inggris, Parto: Saya Tanya Pelan-pelan...",Musik,"10/01/2020, 19:53 WIB",kompas.com
"Forever More, tentang Biola dan Kegagalan Pertama Gamaliel Tapiheru",Musik,"10/01/2020, 19:46 WIB",kompas.com
Sheila Dara Banyak Berubah karena Aurora,Seleb,"10/01/2020, 19:39 WIB",kompas.com
Luna Maya dan Ryochin Kepergok Pakai Jam Tangan Sama,Seleb,"10/01/2020, 19:17 WIB",kompas.com
"NKCTHI Tembus Satu Juta Penonton, Rachel Amanda Sempat Khawatir",Film,"10/01/2020, 18:32 WIB",kompas.com
"Zaskia Sungkar Mau Program Hamil, asalkan Irwansyah Lakukan Ini",Seleb,"16/01/2020, 17:49 WIB",kompas.com
Kucumbu Tubuh Indahku Raih Penghargaan di Festival Film Asia Pasifik Ke-59,Film,"16/01/2020, 17:10 WIB",kompas.com
"Ulang Tahun, Billy Syahputra Tak Masalah Belum Dapat Kado dari Elvia Cerolline ",Seleb,"16/01/2020, 17:07 WIB",kompas.com
"Raih Penghargaan di APFF, Widyawati: Bersyukur, Ini Bukan yang Pertama",Film,"16/01/2020, 16:59 WIB",kompas.com
ICE BSD Mendadak Membiru karena Super Junior,Musik,"11/01/2020, 17:08 WIB",kompas.com
Mulan Jameela Bantah Terlibat Investasi Bodong MeMiles,Seleb,"11/01/2020, 17:04 WIB",kompas.com
"Suami Dijodoh-jodohkan dengan Nunung, Istri Azis Gagap Tak Mau Salami Sule",Seleb,"11/01/2020, 16:09 WIB",kompas.com
"Ingat Umur, Penggemar Janji Jaga Sikap Saat Konser Super Junior",Musik,"11/01/2020, 15:12 WIB",kompas.com
"Kepercayaan Jawa, Parto Titipkan Anak ke Mertua agar Tak Sakit-sakitan",Seleb,"11/01/2020, 13:45 WIB",kompas.com
Kunto Aji dan Sal Priadi Siap Ramaikan Billboard Indonesia Top 100 Live,Musik,"13/01/2020, 21:16 WIB",kompas.com
"Seungri Lolos, Pengadilan Tolak Keluarkan Surat Penahanan",Seleb,"13/01/2020, 20:42 WIB",kompas.com
Clairine Clay Cerita soal Penyakit Kelainan Otak yang Diidapnya,Seleb,"13/01/2020, 20:24 WIB",kompas.com
"Hadiri Sidang, Akankah Seungri Ditahan?",Seleb,"13/01/2020, 20:17 WIB",kompas.com
Pengakuan Nunung di Sidang: Saya Pesan Narkoba 3 kali Sebulan,Seleb,"13/01/2020, 20:11 WIB",kompas.com
Nunung Mengaku Kenal Kurir Narkoba dari Ponakannya,Seleb,"13/01/2020, 20:06 WIB",kompas.com
"Tiket We The Fest 2020 Resmi Dijual, Siap Berburu?",Musik,"13/01/2020, 19:44 WIB",kompas.com
"Resmi Bercerai, Alexandra Gottardo Tidak Bahas Hak Asuh Anak",Seleb,"13/01/2020, 19:42 WIB",kompas.com
Presiden Jokowi hingga Ahok Kirim Karangan Bunga untuk Ade Irawan ,Seleb,"17/01/2020, 23:10 WIB",kompas.com
Sosok Ade Irawan di Mata Indro Warkop,Seleb,"17/01/2020, 22:18 WIB",kompas.com
Masih Ada Karangan Bunga untuk Ria Irawan di Tengah Duka Kepergian Ade Irawan ,Seleb,"17/01/2020, 21:17 WIB",kompas.com
"Donita Syuting di Pantai, Adi Nugroho Jadi Suami Siaga",Seleb,"17/01/2020, 20:30 WIB",kompas.com
"Dicopot dari Dirut TVRI, Helmy Yahya Jelaskan Pembiayaan Liga Inggris ",Seleb,"17/01/2020, 20:00 WIB",kompas.com
"Garin Nugroho, Obsesi dan Perjalanan Menuju Planet Sebuah Lament",Hits,"17/01/2020, 19:52 WIB",kompas.com
Cerita Donita Bisnis Hijab Khas Lampung,Seleb,"17/01/2020, 19:51 WIB",kompas.com
Rizky Febian Ceritakan Kejadian Lucu Sekaligus Memalukan Masa Kecilnya,Seleb,"17/01/2020, 19:36 WIB",kompas.com
"Sebelum Meninggal, Ade Irawan Mengaku Kesepian dan Minta Dandan Pakai Wig",Seleb,"17/01/2020, 19:27 WIB",kompas.com
Inul Daratista: Saya Merasa Berdosa jika Tak Perhatikan Anak,Seleb,"17/01/2020, 19:22 WIB",kompas.com
Ini Alasan Istri Muda Ajukan Gugatan Cerai ke Limbad,Seleb,"17/01/2020, 19:13 WIB",kompas.com
Serial Cinta Abadi Seindah Mimpi Tayang di WeTV pada 22 Januari 2020,Film,"21/01/2020, 22:52 WIB",kompas.com
Jay Park Jadi Pensiun? Ini Ungkapan Hatinya,Musik,"22/01/2020, 21:50 WIB",kompas.com
"Ada Ketidakadilan, Andika Mundur sebagai Keyboardis The Titans",Musik,"22/01/2020, 21:41 WIB",kompas.com
"Mimpi Jadi Idola Saat SMA, Jimin BTS Ditentang Gurunya",Seleb,"22/01/2020, 21:23 WIB",kompas.com
Eminem Kejutkan Penggemar dengan Rilis Album Baru,Musik,"17/01/2020, 19:12 WIB",kompas.com
"Sudah Tak Kuat, Ade Irawan Enggan Diberi Tindakan Medis",Seleb,"17/01/2020, 19:09 WIB",kompas.com
Inul Daratista: Saya Tak Pernah Malu Meminta Maaf Duluan,Seleb,"17/01/2020, 19:05 WIB",kompas.com
"Planet Sebuah Lament, Tentang Ratapan Kerusakan Bumi yang Dikemas dengan Budaya Indonesia Timur",Film,"17/01/2020, 19:01 WIB",kompas.com
"Biasa Kocak, Asri Welas: Sumpah Gue Main Film Drama",Film,"21/01/2020, 21:48 WIB",kompas.com
Gading Marten Curhat Colongan di Film Guru-guru Gokil,Film,"21/01/2020, 21:44 WIB",kompas.com
"Jajal Jadi Produser, Ruri Repvblik Gandeng Band K13N",Musik,"21/01/2020, 21:43 WIB",kompas.com
Guru-guru Gokil Bikin Gading Marten Alih Profesi,Film,"21/01/2020, 20:56 WIB",kompas.com
"Tak Percaya Ussy Hamil Lagi, Andhika Tertawa dan Minta Tes Ulang",Seleb,"21/01/2020, 20:50 WIB",kompas.com
Kuasa Hukum: Tak Ada Masalah Besar di Rumah Tangga Jenita Janet dan Alief ,Seleb,"21/01/2020, 20:13 WIB",kompas.com
"Raline Shah Gendong Kiano Tiger, Baim Wong Waswas",Seleb,"21/01/2020, 20:01 WIB",kompas.com
"Jadi Produser Guru-guru Gokil, Dian Sastro Harus Membagi Konsentrasi Kerja",Film,"21/01/2020, 19:50 WIB",kompas.com
"Mencekam dan Seram, Intip Teaser Trailer Film KKN di Desa Penari",Film,"22/01/2020, 21:16 WIB",kompas.com
"Wota Tak Bisa Nge-chant dengan Rapsodi, Mengapa?",Musik,"22/01/2020, 20:59 WIB",kompas.com
"Terkena Penyakit Selulitis, Rony Dozer Kehilangan Banyak Pekerjaan ",Seleb,"22/01/2020, 20:41 WIB",kompas.com
"Calvin Jeremy Punya Kumis ""Terpanjang"" dalam Film KKN di Desa Penari",Film,"22/01/2020, 20:41 WIB",kompas.com
YG Entertainment Pastikan G-Dragon Tak Gelar Tur di China,Musik,"22/01/2020, 20:32 WIB",kompas.com
"Cedera Syuting Film Horor, Aghniny Haque Tak Kapok",Seleb,"22/01/2020, 20:30 WIB",kompas.com
Adzana Bing Slamet Masih Belum Percaya Punya Anak,Seleb,"01/01/2020, 11:55 WIB",kompas.com
"Trailer Film To All the Boys 2, Ketika Lara Terintimidasi Popularitas ",Film,"23/01/2020, 22:42 WIB",kompas.com
Siap-siap Sobat Ambyar! Didi Kempot Bakal Gelar Konser Eksklusif di Jakarta,Musik,"23/01/2020, 22:24 WIB",kompas.com
Henky Solaiman Curiga BAB Tak Lancar Pemicu Kanker Usus,Seleb,"23/01/2020, 22:07 WIB",kompas.com
"BLACKPINK Berjaya di Instagram Awards 2019, Lisa Paling Dicintai",Hits,"21/01/2020, 19:39 WIB",kompas.com
Raline Shah: Jadi Cewek Memang Harus Menyeramkan,Seleb,"21/01/2020, 19:30 WIB",kompas.com
"Keluarkan Cairan di Paru-paru, Ekki Soekarno Bakal Jalani Terapi Uap",Seleb,"21/01/2020, 19:23 WIB",kompas.com
Selamat! Ussy Sulistiawaty Hamil Anak Kelima,Seleb,"21/01/2020, 19:16 WIB",kompas.com
"Kondisi Suami Soraya Haque Membaik, Dipindahkan dari Ruang ICU",Seleb,"21/01/2020, 18:50 WIB",kompas.com
"Demi Semesta, Nicholas Saputra Terjun Langsung ke Lokasi Syuting di Pelosok Indonesia",Film,"22/01/2020, 20:13 WIB",kompas.com
Ini Alasan JKT48 Baru Keluarkan Singel Original Setelah 8 Tahun,Musik,"22/01/2020, 20:05 WIB",kompas.com
"Gara-gara KKN di Desa Penari, Calvin Jeremy Kapok Main Film Horor?",Film,"22/01/2020, 19:54 WIB",kompas.com
Ayah Vanessa Angel Beberkan Pertemuannya dengan Bibi Ardiansyah,Seleb,"01/01/2020, 11:41 WIB",kompas.com
Pemprov DKI Tak Akan Beri Izin DWP Digelar Tahun 2020,Musik,"01/01/2020, 11:41 WIB",kompas.com
Rizky Alatas dan Adzana Bing Slamet Dikaruniai Anak Pertama,Seleb,"01/01/2020, 10:46 WIB",kompas.com
"Hari Ini, Situs Streaming Film Ilegal IndoXXI Resmi Tutup",Film,"01/01/2020, 09:49 WIB",kompas.com
Ivan Gunawan: Salah Satu Doa di 2020 adalah Menikah,Seleb,"01/01/2020, 09:01 WIB",kompas.com
Henky Solaiman Tahu Kena Kanker Usus sejak 5 Bulan Lalu,Seleb,"23/01/2020, 21:53 WIB",kompas.com
Jerome Kurnia Ungkap Alasan Enggan Nikah Muda,Seleb,"23/01/2020, 21:29 WIB",kompas.com
"Peluk Ekki Soekarno, Soraya Haque: Mukjizat Itu Ada",Seleb,"23/01/2020, 21:19 WIB",kompas.com
Cerita Michelle Joan Jalani LDR dengan Kekasih ,Seleb,"23/01/2020, 21:14 WIB",kompas.com
"Heechul Super Junior Ingin Menikah Sebelum 40 Tahun, dengan Momo TWICE?",Seleb,"19/01/2020, 22:03 WIB",kompas.com
"Kembali Berkolaborasi, Arsy Widianto dan Brisia Jodie Lepas Rindu Dalam Hati",Musik,"21/01/2020, 18:33 WIB",kompas.com
Aghniny Haque Ungkap Alasan Terima Tawaran Main Film KKN di Desa Penari,Film,"22/01/2020, 19:40 WIB",kompas.com
"Diumumkan, Nominasi Korean Music Awards 2020",Musik,"22/01/2020, 19:38 WIB",kompas.com
"Demi Film KKN di Desa Penari, Tissa Biani Belajar Menari",Film,"22/01/2020, 19:25 WIB",kompas.com
"Fans Berat, Rian D’Masiv Lebih Suka Ahmad Dhani Kembali Bermusik ",Seleb,"01/01/2020, 08:01 WIB",kompas.com
"Pasrah Baim Namai Anak Tiger Wong, Paula: Aku Ngelahirin Aja",Seleb,"01/01/2020, 08:01 WIB",kompas.com
Cerita Isyana Sarasvati Alami Tremor Saat Rayhan Maditra Nyatakan Cinta,Seleb,"01/01/2020, 08:00 WIB",kompas.com
"Sah, Baim Wong dan Paula Sepakat Beri Nama Anak Kiano Tiger Wong",Seleb,"01/01/2020, 07:02 WIB",kompas.com
"Malam Tahun Baru, Rhoma Irama ""Begadang"" Bareng Anies Baswedan",Musik,"01/01/2020, 01:04 WIB",kompas.com
"Ariel NOAH Tiup Terompet di Malam Tahun Baru, Penonton Rela Hujan-hujanan",Musik,"01/01/2020, 00:58 WIB",kompas.com
"Tahun Baru Manggung, NOAH Manfaatkan Promosi Album",Musik,"01/01/2020, 00:03 WIB",kompas.com
"Jadi Juri LIDA 2020, Lesti Andryani Kepincut Peserta Asal Jambi",Musik,"23/01/2020, 20:45 WIB",kompas.com
Kevin Julio Targetkan Banyak Main Film di 2020 ,Film,"23/01/2020, 20:23 WIB",kompas.com
"Tedy, Suami Lina Jubaedah: Nikah Sama Publik Figur Memang Berat ",Seleb,"23/01/2020, 20:03 WIB",kompas.com
Spotify Kini Hadirkan Hub Disney,Musik,"23/01/2020, 20:02 WIB",kompas.com
"4 Tahun Berkarier di Industri Film, Refal Hady Akhirnya Jajal Genre Horor",Film,"23/01/2020, 19:56 WIB",kompas.com
Mnet Pastikan IZ*ONE Akan Comeback pada Februari,Musik,"23/01/2020, 19:45 WIB",kompas.com
"Gilang Dirga: Program Bayi Tabung Mahal, tapi Ikhtiar Kami untuk Punya Anak",Seleb,"23/01/2020, 19:40 WIB",kompas.com
Kriss Hatta: Aku Terbuka kalau Ada yang Mau Pansos,Seleb,"23/01/2020, 19:35 WIB",kompas.com
Alexandra Gottardo Tersenyum Ditanya Perceraiannya,Seleb,"19/01/2020, 21:15 WIB",kompas.com
"Mobil Rombongan The Panturas Terbalik, Kru Luka Serius dan Lebam-lebam",Seleb,"19/01/2020, 20:35 WIB",kompas.com
"Sakit, Ashanty: Aku Fokus Ibadah Saja, Berserah Diri pada Allah",Seleb,"19/01/2020, 19:58 WIB",kompas.com
Bagaimana Nasib Film The Exocet Setelah Sutradara dan Jefri Nichol Terjerat Narkoba?,Film,"19/01/2020, 19:01 WIB",kompas.com
"Ashanty: Kadar Merkuri Aku Tinggi, Kurang Bagus untuk Tubuh",Seleb,"19/01/2020, 17:43 WIB",kompas.com
Suami Soraya Haque Jalani Pemeriksaan Dugaan Infeksi Tuberkulosis Paru,Seleb,"18/01/2020, 23:03 WIB",kompas.com
"Tak Juga Temukan Tambatan Hati, Mandra Protes Kisah Si Doel Berakhir",Film,"19/01/2020, 17:13 WIB",kompas.com
"Buat Zaenab, Doel Sudah Seperti Undang-undang Dasar, Apa Maksudnya?",Film,"19/01/2020, 16:48 WIB",kompas.com
"Awalnya Buat Konten, Aurel Jadi Merasa Nyaman dengan Atta Halilintar",Seleb,"19/01/2020, 16:39 WIB",kompas.com
Emak-emak Ini Menangis Dengar Pilunya Kisah Cinta Zaenab dengan Doel,Film,"19/01/2020, 16:32 WIB",kompas.com
"Anang-Ashanty Kerap Tanyakan Hubungan Aurel-Atta Halilintar, tetapi...",Seleb,"19/01/2020, 16:13 WIB",kompas.com
Iis Dahlia Pakai Komentar Jahat Netizen Buat Tes Mental,Seleb,"19/01/2020, 15:13 WIB",kompas.com
"Ngarak Pamitan Si Doel di Pasar Minggu, Rano Karno Dihadiahi Kue Timpan",Seleb,"19/01/2020, 14:14 WIB",kompas.com
"Suami Soraya Haque Terbaring Lemah, Shahnaz Haque: Di Balik Musibah Selalu Ada Hadiah dari Langit",Seleb,"19/01/2020, 13:50 WIB",kompas.com
Agnez Mo: Definisi Cantik Bermula dari Cara Pikir Kalian ,Seleb,"19/01/2020, 13:43 WIB",kompas.com
"Suami Soraya Haque Sakit, Shahnaz Haque: Kami Ada untuk Bersama Lewati Ujian Ini",Seleb,"18/01/2020, 22:08 WIB",kompas.com
"Terbaring Lemah, Suami Soraya Haque Alami Infeksi Paru-paru dan Serangan Jantung",Seleb,"18/01/2020, 21:34 WIB",kompas.com
"Tantowi Yahya Buka Suara atas Pencopotan Adiknya sebagai Dirut TVRI, Katanya...",Seleb,"18/01/2020, 21:13 WIB",kompas.com
"Suami Soraya Haque Terbaring Lemah, Gilang Ramadhan: Bangun Bro! Kita Nge-band Lagi",Seleb,"18/01/2020, 20:57 WIB",kompas.com
"Kecewa Helmy Yahya Dicopot, Glenn Fredly: Kerugian Besar bagi TVRI",Seleb,"18/01/2020, 20:34 WIB",kompas.com
Kakak Sulli Marah gara-gara Sang Ayah Incar Harta Peninggalan Adiknya,Seleb,"18/01/2020, 19:58 WIB",kompas.com
"Tobat, Andika Eks Kangen Band Kini Selektif Pilih Teman",Seleb,"18/01/2020, 19:07 WIB",kompas.com
"Ade Irawan Berpulang, Slamet Rahardjo: Saya Hormat, Dia Luar Biasa",Seleb,"18/01/2020, 18:41 WIB",kompas.com
"Sinopsis Film Nyanyian Akar Rumput, Semburat Wiji Thukul dari Fajar Merah",Film,"18/01/2020, 18:22 WIB",kompas.com
"Sering Nyasar di Jakarta, Andika Eks Kangen Band: Enak di Kampung",Seleb,"18/01/2020, 17:48 WIB",kompas.com
"Nuca Tersipu Malu Dapat Dukungan dari Dua Artis Cantik, Siapa?",Musik,"20/01/2020, 22:36 WIB",kompas.com
Fans Khawatir Setelah NCT 127 Dikerumuni di Bandara,Musik,"18/01/2020, 17:24 WIB",kompas.com
Solar MAMAMOO Buka-bukaan Kenapa Tak Mau Audisi di SM Entertainment,Musik,"18/01/2020, 16:34 WIB",kompas.com
"Catat Tanggalnya, Iqbaal Ramadhan bersama Svmmerdose Siap Gelar Tur di 6 Kota",Musik,"18/01/2020, 16:16 WIB",kompas.com
Andika Eks Kangen Band Bangga Dapat Predikat Babang Tamvan,Seleb,"18/01/2020, 15:52 WIB",kompas.com
Cakra Khan Belum Percaya Diri Bikin Lagu Sendiri,Musik,"20/01/2020, 22:17 WIB",kompas.com
Kata Al Ghazali dan Caitlin Halderman soal Adegan Mesra di Film Dignitate,Film,"20/01/2020, 22:00 WIB",kompas.com
"Siapkan Album Baru, Cakra Khan Tak Ingin Lagu Mellow Lagi",Musik,"20/01/2020, 21:38 WIB",kompas.com
"Ashanty Merasa Bersalah Kerap Marahi Pengasuh Anaknya, Suteng",Seleb,"20/01/2020, 21:31 WIB",kompas.com
"Dipenjara, Rey Utami Sedih Anaknya Mulai Tanyakan Keberadaannya",Seleb,"20/01/2020, 20:49 WIB",kompas.com
"Cakra Khan Bakal Kolaborasi Bareng Penyanyi Malaysia, Siapa?",Musik,"20/01/2020, 20:39 WIB",kompas.com
Sutradara Temen Kondangan Punya Beban Saat Garap Film Perdananya,Film,"24/01/2020, 22:04 WIB",kompas.com
Trailer Film A Quiet Place 2 Penuh Teror dan Ketegangan,Film,"02/01/2020, 18:05 WIB",kompas.com
"Baru Konfirmasi Pacaran, Heechul Umumkan Istirahat dari Kanal YouTube",Seleb,"02/01/2020, 18:05 WIB",kompas.com
Irfan Hakim Rawat Candy Laura seperti Bayi Manusia ,Seleb,"08/01/2020, 18:01 WIB",kompas.com
"Pergi Umrah Bukan untuk Doa Jodoh, Nikita Mirzani: Enak Sendiri Aja",Seleb,"06/01/2020, 19:28 WIB",kompas.com
"Gagal Pertemukan Sule dan Lina, Rizky Febian: Belum Bisa Nerima",Seleb,"05/01/2020, 13:53 WIB",kompas.com
"Masuk Nominasi Billboard Indonesia Music Awards, Andmesh: Ini Ajang Pembuktian",Musik,"20/01/2020, 20:26 WIB",kompas.com
Teman Tapi Menikah 2 Bakal Head to Head dengan Milea,Film,"20/01/2020, 20:06 WIB",kompas.com
Andmesh Kamaleng Ingin Bikin Lagu untuk Raisa dan Rossa,Musik,"20/01/2020, 19:46 WIB",kompas.com
"Chef Arnold Prediksi Pemenang MasterChef Indonesia, Siapa?",Hits,"20/01/2020, 19:24 WIB",kompas.com
"Vanesha Prescilla Diganti, Adipati Dolken: Harus Ulang dari Awal",Film,"20/01/2020, 19:12 WIB",kompas.com
"Digelar Perdana, Ini Daftar Nominasi Billboard Indonesia Music Awards 2020",Musik,"20/01/2020, 18:56 WIB",kompas.com
"Curhat Soal Pasangan di Instagram Story, Zaskia Gotik Ngaku Sedang PMS",Seleb,"20/01/2020, 18:48 WIB",kompas.com
Pablo Benua Ingin Bertemu Fairuz A Rafiq Saat Sidang Pemeriksaan Saksi,Seleb,"20/01/2020, 18:47 WIB",kompas.com
"Berhenti sebagai Penyiar Radio, Akankah Nirina Kembali?",Seleb,"24/01/2020, 21:58 WIB",kompas.com
"Tinggalkan Dunia Radio, Nirina Zubir: Ini Pilihan Hidup",Seleb,"24/01/2020, 21:33 WIB",kompas.com
Yeslin Wang Tak Mau Undang Para Mantannya jika Menikah Lagi,Seleb,"24/01/2020, 21:22 WIB",kompas.com
"Nirina Zubir Putuskan Berhenti sebagai Penyiar Radio, Ada Apa?",Seleb,"24/01/2020, 21:02 WIB",kompas.com
Angga Sasongko Syok Tiket NKCTHI Sold Out di tengah Musibah Banjir,Film,"02/01/2020, 17:51 WIB",kompas.com
13 Penyanyi Kpop yang Bakal Comeback Januari 2020,Musik,"02/01/2020, 17:34 WIB",kompas.com
"Tengok Korban Banjir di Ciledug, Nikita Mirzani Sumbang Rp 20 Juta ",Seleb,"02/01/2020, 17:33 WIB",kompas.com
"Ashanty Penasaran, Atta Halilintar Buat Sikap Aurel Hermansyah Berubah",Seleb,"02/01/2020, 17:22 WIB",kompas.com
"Anji Beberkan Bakal Buat Album, Terinspirasi dari Buku ",Musik,"02/01/2020, 17:16 WIB",kompas.com
"Angga Dwimas Sasongko Buka Posko Bantuan Banjir, Sediakan Makan untuk 150 KK",Seleb,"02/01/2020, 17:08 WIB",kompas.com
"Kebanjiran, Yuni Shara Abadikan Proses Evakuasi Ibu dan Adiknya",Seleb,"02/01/2020, 16:53 WIB",kompas.com
Interaksi Momo TWICE dan Heechul Super Junior yang Memulai Segalanya...,Seleb,"02/01/2020, 16:53 WIB",kompas.com
"Tak Suka Betrand Peto, Akun YouTube MOP Channel Diretas",Seleb,"08/01/2020, 17:51 WIB",kompas.com
"Metallica Donasi Rp 10,4 Miliar untuk Tangani Kebakaran Hutan di Australia",Seleb,"08/01/2020, 17:34 WIB",kompas.com
"Pesbukers Berhenti Tayang, Ini Penjelasan KPI",Hits,"08/01/2020, 17:24 WIB",kompas.com
"Bicara Soal Anak Lina, Teddy: Kalau Dibawa Rizky Febian Keberatan Lah",Seleb,"08/01/2020, 17:12 WIB",kompas.com
Reaksi Ahok Saat Puput Istrinya Melahirkan Bayi Laki-laki,Hits,"06/01/2020, 19:20 WIB",kompas.com
"X1 Bubar, Kim Yo Han Jadi Sorotan, Kenapa?",Musik,"06/01/2020, 19:11 WIB",kompas.com
Cerita di Balik Pembubaran Boyband X1,Musik,"06/01/2020, 19:09 WIB",kompas.com
"Film Akhir Kisah Cinta Si Doel Akan Tayang Tanpa Gala Premier, Mengapa?",Seleb,"06/01/2020, 18:45 WIB",kompas.com
"Boyong Keluarga, Nikita Mirzani Bakal Berangkat Umrah Bareng 50 Orang",Seleb,"06/01/2020, 18:30 WIB",kompas.com
Dewi Irawan Kaitkan Meninggalnya Ria Irawan dengan Sang Ayah,Seleb,"06/01/2020, 18:28 WIB",kompas.com
"Debut TREASURE Tanpa Ha Yoonbin, Ini Penjelasan YG Entertainment",Musik,"06/01/2020, 18:15 WIB",kompas.com
Wika Salim: Tahun Ini Semoga Ada yang Melamar Gue,Seleb,"07/01/2020, 18:27 WIB",kompas.com
"Anji Ngeband Lagi Bareng Fiersa Besari, Seperti Apa?",Musik,"05/01/2020, 13:24 WIB",kompas.com
"Hadiahkan Tas Prada untuk Timnya, BLACKPINK Sukses Bikin Netizen Iri",Musik,"05/01/2020, 13:10 WIB",kompas.com
"Terpaksa Tolak Tawaran Manggung, Anji: Saya Perlu Hibur Diri Sendiri",Musik,"05/01/2020, 12:56 WIB",kompas.com
"Sule Ungkap Lina Sempat Ingin Kembali ke Tambun, Niat Rujuk?",Seleb,"05/01/2020, 12:44 WIB",kompas.com
Dua Hal yang Dilakukan Anji setelah Putuskan Rehat Manggung,Musik,"05/01/2020, 12:08 WIB",kompas.com
"Ari Lasso Berpose Bareng Ahmad Dhani, Warganet Tunggu Karya Dewa 19",Musik,"05/01/2020, 11:40 WIB",kompas.com
"Banjir Jabodetabek, Super Junior: Kami Berharap Tidak Ada Lagi Korban",Seleb,"05/01/2020, 11:12 WIB",kompas.com
"Kenangan Rizky Febian dengan Lina Zubaedah, Diberikan Pesan hingga Doa",Seleb,"05/01/2020, 10:48 WIB",kompas.com
"Prihatin Banjir Jabodetabek, NCT Beri Semangat dan Doa untuk Para Korban",Seleb,"05/01/2020, 10:20 WIB",kompas.com
"Kepergian Lina secara Mendadak, Riwayat Penyakit, Tangis Sule dan Rizky Febian",Seleb,"05/01/2020, 10:01 WIB",kompas.com
"Syahnaz Sadiqah Lahirkan Bayi Kembar, Jeje Govinda Deg-degan, Nagita Sumbang Nama",Seleb,"05/01/2020, 09:30 WIB",kompas.com
Yasamin Jasem Rasakan Darah Buatan yang Sangat Manis di Mangkujiwo,Film,"24/01/2020, 20:57 WIB",kompas.com
Nirina Zubir Senang Bisa Masak Itiak Lado Hijau Berkat Saiyo Sakato ,Film,"24/01/2020, 20:50 WIB",kompas.com
"Tahun Baru Imlek, Yeslin Wang Pilih Kumpul Bareng Keluarga",Seleb,"24/01/2020, 20:40 WIB",kompas.com
Cerita Temen Kondangan Bikin Yeslin Wang Teringat Delon Thamrin,Film,"24/01/2020, 20:32 WIB",kompas.com
Begini Cara Asmara Abigail Dalami Peran Kuntilanak di Mangkujiwo,Film,"24/01/2020, 20:08 WIB",kompas.com
Nirina Zubir Keluar dari Zona Nyaman Main Serial Saiyo Sakato,Film,"24/01/2020, 19:57 WIB",kompas.com
Alasan Mian Tiara Buka Suara soal Pelecehan oleh Aktor Senior ,Seleb,"24/01/2020, 19:49 WIB",kompas.com
"Mangkujiwo, Film yang Ceritakan Awal Lahirnya Kuntilanak ",Film,"24/01/2020, 19:30 WIB",kompas.com
Nikita Mirzani: Cuma Nikita Kayaknya Artis yang Mau Cebur-Ceburan Banjir,Seleb,"02/01/2020, 16:50 WIB",kompas.com
Surat Chanyeol untuk Member EXO Sukses Buat Penonton Menangis,Musik,"02/01/2020, 16:37 WIB",kompas.com
"Rizal Armada Ganti Gaya Rambut, Pengin Seperti Cowok Korea",Seleb,"02/01/2020, 16:02 WIB",kompas.com
"Gara-gara Banjir, Persalinan Istri Rifky Balweel Sempat Terhambat",Seleb,"02/01/2020, 15:56 WIB",kompas.com
"Anang Curiga, Atta Halilintar Akhirnya Ungkap Hubungannya dengan Aurel",Seleb,"02/01/2020, 15:39 WIB",kompas.com
"Rumah Lina Jubaedah Didatangi Polisi, Teddy Mengaku Tak Terganggu ",Seleb,"08/01/2020, 17:00 WIB",kompas.com
"Candy Laura yang Menggemaskan, Peliharaan Baru Irfan Hakim",Musik,"08/01/2020, 16:58 WIB",kompas.com
"Cita Citata Dilamar di Belanda, Manajemen Buka Suara",Seleb,"08/01/2020, 16:37 WIB",kompas.com
Ridho Rhoma Bicara soal Minta Nikah ke Rhoma Irama,Seleb,"08/01/2020, 16:13 WIB",kompas.com
"Salah Kostum Saat Kunjungi Korban Banjir, Dita Soedarjo Minta Maaf",Seleb,"08/01/2020, 16:06 WIB",kompas.com
"Istri Melahirkan, Ahok Tolak Berkomentar",Seleb,"06/01/2020, 18:14 WIB",kompas.com
Putri Sule dan Lina: Allah Enggak Mau Mama Difitnah Terus...,Seleb,"06/01/2020, 18:11 WIB",kompas.com
