judul,kategori,source,date
Pangeran William-Harry Bantah Kabar Soal Perundungan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
Liam Hemsworth Pamer Kemesraan dengan Pacar Baru,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
"Gunung Taal Erupsi, Cherry Bullet Kesulitan Balik ke Korea",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
David Bowie Akan Jadi Nama Jalan di Paris,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
"Chen EXO Bakal Menikah, Fan Ikut Bahagia",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
"Dikonfirmasi SM Entertainment, Chen EXO Umumkan Pernikahan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
Meghan Markle Punya Proyek bareng Disney Berkat Harry,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
Gigi Hadid - Zayn Malik Diduga 'Balikan',seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
Ratu Elizabeth II Bersiap Gelar Pertemuan Soal Harry-Meghan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
Lee Jeong Hoon Sebut Jennie Sakit saat Jumpa Fan BLACKPINK,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
Kanada 'Galau' soal Biaya Pengamanan Harry-Meghan Markle,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
"8 Tahun Pacaran, Vanessa Hudgens-Austin Butler Diduga Putus",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
BLINK Bela Jennie BLACKPINK Usai Jumpa Fan di Jakarta,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
Gigi Hadid Seleksi Jadi Juri di Persidangan Harvey Weinstein,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
Jonas Brothers Parodikan Pertengkaran Kim-Khloe Kardashian,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/15
Daftar Panjang Idol Korea Hiatus Akibat Gangguan Kecemasan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/16
Brad Pitt-Aniston Diduga Tinggal Bareng dan Ingin Adopsi Anak,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/16
